R,HF,FCI,CISD
0.5,-1.0163097086215196,-1.0284428792287137,-1.0284428792287124
0.5070707070707071,-1.0225603686019766,-1.0348615547933544,-1.0348615547933542
0.5141414141414141,-1.0284357689910608,-1.0409081557580995,-1.040908155758099
0.5212121212121212,-1.0339541362981153,-1.046600940196303,-1.0466009401963026
0.5282828282828282,-1.0391326894186637,-1.0519571590936645,-1.0519571590936636
0.5353535353535354,-1.0439877013224006,-1.056993118056532,-1.0569931180565313
0.5424242424242425,-1.0485345563133548,-1.061724234592316,-1.061724234592315
0.5494949494949495,-1.0527878032576412,-1.0661650913573202,-1.0661650913573195
0.5565656565656566,-1.0567612051327453,-1.0703294857257917,-1.0703294857257901
0.5636363636363636,-1.0604677852155198,-1.074230475997243,-1.0742304759972428
0.5707070707070707,-1.0639198701936676,-1.0778804245267226,-1.0778804245267217
0.5777777777777777,-1.0671291304567512,-1.0812910380339122,-1.0812910380339114
0.5848484848484848,-1.0701066177964063,-1.0844734053206293,-1.0844734053206297
0.591919191919192,-1.072862800723579,-1.087438032604421,-1.087438032604422
0.598989898989899,-1.0754075975896449,-1.0901948766549807,-1.090194876654981
0.6060606060606061,-1.077750407680345,-1.092753375902212,-1.0927533759022108
0.6131313131313131,-1.0799001404353068,-1.0951224796685928,-1.0951224796685919
0.6202020202020202,-1.0818652429315012,-1.0973106756640827,-1.0973106756640822
0.6272727272727272,-1.0836537257560335,-1.09932601586884,-1.0993260158688392
0.6343434343434343,-1.085273187382179,-1.1011761409175846,-1.1011761409175842
0.6414141414141414,-1.0867308371521769,-1.102868303089015,-1.1028683030890143
0.6484848484848484,-1.0880335169610635,-1.1044093879944517,-1.1044093879944512
0.6555555555555556,-1.0891877217274968,-1.105805935051599,-1.105805935051598
0.6626262626262627,-1.0901996187300829,-1.1070641568218293,-1.1070641568218282
0.6696969696969697,-1.0910750658808859,-1.1081899572826246,-1.108189957282624
0.6767676767676768,-1.0918196290020892,-1.1091889491010516,-1.1091889491010505
0.6838383838383838,-1.0924385981659652,-1.1100664699683782,-1.1100664699683775
0.6909090909090909,-1.092937003153655,-1.1108275980512885,-1.110827598051289
0.6979797979797979,-1.093319628083852,-1.111477166610731,-1.1114771666107306
0.705050505050505,-1.093591025258418,-1.112019777835385,-1.1120197778353844
0.7121212121212122,-1.0937555282684897,-1.1124598159333006,-1.1124598159333001
0.7191919191919192,-1.09381726440132,-1.1128014595219011,-1.1128014595219011
0.7262626262626263,-1.0937801663852191,-1.1130486933537118,-1.1130486933537111
0.7333333333333333,-1.093647983507155,-1.1132053194123528,-1.1132053194123521
0.7404040404040404,-1.0934242921355941,-1.113274967411398,-1.1132749674113975
0.7474747474747474,-1.0931125056787678,-1.1132611047262766,-1.113261104726276
0.7545454545454545,-1.0927158840059503,-1.1131670457867942,-1.1131670457867933
0.7616161616161616,-1.0922375423589556,-1.1129959609575408,-1.1129959609575402
0.7686868686868686,-1.0916804597780776,-1.1127508849304053,-1.112750884930405
0.7757575757575758,-1.091047487066032,-1.112434724652799,-1.1124347246527984
0.7828282828282829,-1.0903413543118032,-1.112050266813525,-1.1120502668135246
0.7898989898989899,-1.0895646779949808,-1.1116001849069295,-1.1116001849069286
0.7969696969696969,-1.088719967690553,-1.1110870458953472,-1.1110870458953481
0.804040404040404,-1.0878096323924251,-1.1105133164881833,-1.1105133164881833
0.8111111111111111,-1.0868359864734942,-1.1098813690554836,-1.1098813690554845
0.8181818181818181,-1.0858012552990561,-1.1091934871929106,-1.1091934871929103
0.8252525252525252,-1.0847075805095536,-1.1084518709541293,-1.1084518709541287
0.8323232323232324,-1.0835570249879445,-1.1076586417660312,-1.1076586417660312
0.8393939393939394,-1.0823515775263337,-1.1068158470414828,-1.1068158470414833
0.8464646464646464,-1.0810931572058278,-1.105925464503664,-1.105925464503663
0.8535353535353536,-1.0797836175030537,-1.10498940623554,-1.1049894062355399
0.8606060606060606,-1.0784247501361954,-1.1040095224674271,-1.1040095224674262
0.8676767676767676,-1.0770182886629256,-1.1029876051151077,-1.1029876051151066
0.8747474747474747,-1.0755659118422918,-1.1019253910806974,-1.101925391080697
0.8818181818181818,-1.0740692467717103,-1.1008245653275275,-1.100824565327528
0.8888888888888888,-1.072529871810409,-1.0996867637404875,-1.0996867637404866
0.895959595959596,-1.0709493192998447,-1.0985135757825004,-1.0985135757824995
0.9030303030303031,-1.0693290780913869,-1.097306546957547,-1.0973065469575467
0.9101010101010101,-1.0676705958912271,-1.0960671810903144,-1.0960671810903133
0.9171717171717171,-1.0659752814320846,-1.094796942432192,-1.0947969424321913
0.9242424242424242,-1.0642445064809816,-1.0934972576030368,-1.0934972576030373
0.9313131313131313,-1.0624796076920315,-1.0921695173777761,-1.0921695173777757
0.9383838383838383,-1.0606818883128968,-1.0908150783266355,-1.0908150783266346
0.9454545454545454,-1.0588526197532655,-1.089435264317553,-1.0894352643175529
0.9525252525252526,-1.056993043023354,-1.0880313678888596,-1.0880313678888596
0.9595959595959596,-1.055104370050437,-1.0866046515004313,-1.0866046515004308
0.9666666666666666,-1.0531877848806381,-1.0851563486706763,-1.0851563486706752
0.9737373737373738,-1.0512444447734741,-1.0836876650070137,-1.083687665007013
0.9808080808080808,-1.0492754811960365,-1.0821997791368816,-1.0821997791368816
0.9878787878787878,-1.047282000723615,-1.08069384354623,-1.08069384354623
0.9949494949494949,-1.0452650858532215,-1.0791709853321119,-1.0791709853321123
1.002020202020202,-1.0432257957362832,-1.0776323068758016,-1.0776323068758014
1.009090909090909,-1.041165166836517,-1.0760788864425905,-1.0760788864425908
1.0161616161616163,-1.0390842135187563,-1.0745117787142018,-1.0745117787142016
1.0232323232323233,-1.0369839285742635,-1.0729320152594746,-1.072932015259475
1.0303030303030303,-1.0348652836878403,-1.0713406049488092,-1.0713406049488094
1.0373737373737373,-1.032729229851811,-1.069738534317553,-1.0697385343175534
1.0444444444444443,-1.0305766977316977,-1.0681267678833057,-1.068126767883306
1.0515151515151515,-1.028408597988258,-1.0665062484219205,-1.066506248421921
1.0585858585858585,-1.0262258215603097,-1.06487789720679,-1.0648778972067903
1.0656565656565657,-1.0240292399124318,-1.0632426142155698,-1.06324261421557
1.0727272727272728,-1.0218197052516216,-1.0616012783085715,-1.0616012783085715
1.0797979797979798,-1.0195980507166302,-1.0599547473826285,-1.0599547473826287
1.0868686868686868,-1.017365090543547,-1.0583038585041058,-1.0583038585041058
1.0939393939393938,-1.0151216202109863,-1.056649428024487,-1.0566494280244871
1.101010101010101,-1.0128684165680297,-1.0549922516817734,-1.0549922516817734
1.108080808080808,-1.0106062379479157,-1.0533331046907477,-1.0533331046907477
1.1151515151515152,-1.0083358242701987,-1.0516727418248781,-1.0516727418248786
1.1222222222222222,-1.0060578971339913,-1.0500118974925217,-1.0500118974925217
1.1292929292929292,-1.0037731599047222,-1.048351285809886,-1.048351285809886
1.1363636363636362,-1.001482297796619,-1.0466916006729843,-1.0466916006729836
1.1434343434343432,-0.9991859779528872,-1.0450335158305637,-1.045033515830564
1.1505050505050505,-0.9968848495256015,-1.0433776849600171,-1.0433776849600176
1.1575757575757575,-0.9945795437569611,-1.0417247417479014,-1.0417247417479016
1.1646464646464647,-0.992270674063475,-1.0400752999766165,-1.0400752999766167
1.1717171717171717,-0.9899588361244998,-1.038429953618615,-1.0384299536186148
1.1787878787878787,-0.9876446079763929,-1.0367892769393499,-1.0367892769393499
1.1858585858585857,-0.9853285501134067,-1.0351538246100258,-1.0351538246100258
1.1929292929292927,-0.9830112055963134,-1.0335241318310502,-1.0335241318310509
1.2,-0.9806931001696074,-1.0319007144669605,-1.0319007144669607
