R,HF,FCI,CISD,DM_msto-08g
2.090909090909091,-7.940836268753547,-7.992680561859012,-7.9907623453290375,5.1666787024268785
2.111111111111111,-7.939654629133991,-7.992037417789262,-7.990074168980873,5.178278675124028
2.1313131313131315,-7.938456509245022,-7.991384758216412,-7.989375516684208,5.190115929701442
2.1515151515151514,-7.937243233233989,-7.990723929443746,-7.988667728782268,5.202192402904652
2.1717171717171717,-7.936016051379156,-7.990056200754334,-7.987952069445712,5.214509326707924
2.191919191919192,-7.93477614488302,-7.989382768868228,-7.987229731175887,5.227067288240097
2.212121212121212,-7.933524630304579,-7.988704762062299,-7.986501838968374,5.239866288604757
2.2323232323232327,-7.932262563660251,-7.988023243981221,-7.985769454165252,5.2529058006526705
2.2525252525252526,-7.930990944220256,-7.987339217165569,-7.9850335780222075,5.266184824296774
2.272727272727273,-7.929710718025691,-7.986653626321174,-7.984295155016015,5.279701935017174
2.2929292929292933,-7.928422781148512,-7.985967361351445,-7.9835550759163105,5.293455317484185
2.313131313131313,-7.927127982715768,-7.985281260173067,-7.982814179492624,5.3074464950171
2.3333333333333335,-7.925827127716919,-7.984596111333663,-7.982073260095937,5.321664431303458
2.353535353535354,-7.924520979612037,-7.983912656448284,-7.981333062462216,5.336110368945359
2.3737373737373737,-7.923210262756636,-7.9832315924705535,-7.980594289186666,5.350781070326898
2.393939393939394,-7.9218956646580025,-7.982553573812666,-7.979857601571184,5.365673057016651
2.4141414141414144,-7.9205778380762375,-7.981879214327346,-7.979123621625571,5.38078263837005
2.4343434343434343,-7.919257402982616,-7.9812090891639595,-7.978392933939404,5.3961059382635845
2.4545454545454546,-7.917934948386064,-7.980543736509636,-7.9776660874350505,5.4116389199877135
2.474747474747475,-7.916611034038231,-7.979883659225493,-7.976943597011956,5.427377409470074
2.494949494949495,-7.915286192026463,-7.97922932638727,-7.976225945091292,5.443317116819198
2.5151515151515156,-7.9139609282632275,-7.9785811747387445,-7.975513583069257,5.4594536563925855
2.5353535353535355,-7.912635723879737,-7.977939610065676,-7.974806932686587,5.475782565312245
2.5555555555555554,-7.9113110365310755,-7.97730500849728,-7.974106387321385,5.492299320669502
2.575757575757576,-7.909987301619155,-7.976677717741622,-7.973412313211438,5.508999355421731
2.595959595959596,-7.908664933439644,-7.976058058260907,-7.972725050612054,5.525878072891764
2.6161616161616164,-7.90734432625834,-7.975446324391893,-7.972044914894572,5.542930860424481
2.6363636363636367,-7.906025855321825,-7.974842785416224,-7.971372197590518,5.560153101429256
2.6565656565656566,-7.904709877807347,-7.974247686585329,-7.970707167385926,5.577540186860407
2.676767676767677,-7.903396733715751,-7.973661250103466,-7.970050071069553,5.59508752530923
2.6969696969696972,-7.902086746711761,-7.9730836760730055,-7.969401134439274,5.612790552066614
2.717171717171717,-7.900780224914817,-7.972515143404733,-7.9687605631696155,5.630644737528657
2.7373737373737375,-7.899477461644058,-7.971955810696408,-7.968128543643138,5.64864559445226
2.757575757575758,-7.898178736120354,-7.971405817082102,-7.967505243749324,5.666788686632881
2.7777777777777777,-7.896884314128196,-7.970865283054597,-7.96689081365032,5.685069640082575
2.7979797979797985,-7.895594448640061,-7.9703343112629454,-7.96628538651734,5.703484163280124
2.8181818181818183,-7.894309380405613,-7.96981298728697,-7.965689079241126,5.722028059988399
2.8383838383838382,-7.893029338508194,-7.969301380390599,-7.965101993136771,5.740697192389851
2.858585858585859,-7.891754540890268,-7.968799544254884,-7.964524214625731,5.759487442227018
2.878787878787879,-7.890485194850112,-7.968307517692408,-7.963955815870392,5.7783947522321
2.8989898989898992,-7.889221497511317,-7.9678253253438935,-7.963396855386916,5.797415167910597
2.9191919191919196,-7.887963636266901,-7.967352978357849,-7.962847378655244,5.816544839773839
2.9393939393939394,-7.8867117891994765,-7.966890475054099,-7.962307418714454,5.835780011875196
2.95959595959596,-7.885466125478983,-7.966437801571743,-7.9617769967398795,5.855117018584957
2.97979797979798,-7.884226805739268,-7.965994932501855,-7.961256122603292,5.874552283829101
3.0,-7.882993982434936,-7.965561831505667,-7.960744795417625,5.894082322500889
