R,HF,FCI,CISD
2.7979797979797985,-142.71484397764226,-143.14523009748126,-143.11786968642267
2.8181818181818183,-142.71336872401537,-143.1452016581314,-143.1177680243143
2.8383838383838382,-142.71194848655168,-143.14517481805112,-143.1178250278061
2.858585858585859,-142.71058105580033,-143.145149503281,-143.1178380166278
2.878787878787879,-142.70926427810994,-143.14512563798107,-143.11778474343495
2.8989898989898992,-142.70799605661213,-143.14510314548104,-143.11781514724265
2.9191919191919196,-142.70677435199232,-143.1450819493886,-143.11780599689695
2.9393939393939394,-142.705597183072,-143.1450619743661,-143.1176947912242
2.95959595959596,-142.70446262721788,-143.14504314681184,-143.14452586188415
2.97979797979798,-142.70336882059112,-143.1450253953923,-143.04745480256764
3.0,-142.70231395825513,-143.1450086515022,-143.04745508574766
