R,HF,FCI,CISD
0.5,-0.95347669108951,-0.9634520253560097,-0.9634520253560089
0.5070707070707071,-0.9617902926762334,-0.9718985231369828,-0.9718985231369823
0.5141414141414141,-0.9697137797123445,-0.9799566235744497,-0.9799566235744495
0.5212121212121212,-0.9772645285666897,-0.9876437256164412,-0.9876437256164403
0.5282828282828282,-0.9844589894639151,-0.9949763020415834,-0.9949763020415826
0.5353535353535354,-0.9913127461772938,-1.001969959142874,-1.0019699591428732
0.5424242424242425,-0.9978405711677758,-1.0086394918598838,-1.008639491859883
0.5494949494949495,-1.004056476574382,-1.0149989347643675,-1.0149989347643669
0.5565656565656566,-1.0099737614191149,-1.0210616092623632,-1.0210616092623628
0.5636363636363636,-1.0156050553530154,-1.026840167339333,-1.0268401673393326
0.5707070707070707,-1.0209623592369126,-1.0323466321417087,-1.0323466321417079
0.5777777777777777,-1.0260570828219506,-1.0375924356598945,-1.037592435659894
0.5848484848484848,-1.0309000797691354,-1.0425884537517887,-1.0425884537517882
0.591919191919192,-1.0355016802245378,-1.0473450387233767,-1.0473450387233754
0.598989898989899,-1.0398717211464907,-1.0518720496625513,-1.0518720496625507
0.6060606060606061,-1.0440195745631922,-1.056178880704507,-1.0561788807045065
0.6131313131313131,-1.0479541739228377,-1.060274487390593,-1.0602744873905927
0.6202020202020202,-1.0516840386842072,-1.0641674112684836,-1.0641674112684831
0.6272727272727272,-1.055217297282503,-1.0678658028682757,-1.0678658028682757
0.6343434343434343,-1.0585617085936525,-1.071377443177563,-1.0713774431775622
0.6414141414141414,-1.061724682009855,-1.0747097637281422,-1.0747097637281418
0.6484848484848484,-1.064713296229585,-1.0778698653974028,-1.077869865397402
0.6555555555555556,-1.067534316856705,-1.0808645360188853,-1.0808645360188849
0.6626262626262627,-1.0701942128956377,-1.0837002668888676,-1.083700266888867
0.6696969696969697,-1.0726991722223345,-1.0863832682485204,-1.0863832682485197
0.6767676767676768,-1.0750551161044277,-1.088919483814953,-1.0889194838149523
0.6838383838383838,-1.077267712838112,-1.0913146044285247,-1.091314604428524
0.6909090909090909,-1.0793423905638582,-1.0935740808784713,-1.0935740808784706
0.6979797979797979,-1.081284349318155,-1.0957031359638976,-1.0957031359638978
0.705050505050505,-1.0830985723741424,-1.0977067758429544,-1.0977067758429548
0.7121212121212122,-1.084789836919674,-1.0995898007186429,-1.099589800718643
0.7191919191919192,-1.086362724117767,-1.1013568149061523,-1.1013568149061528
0.7262626262626263,-1.0878216285908124,-1.1030122363230597,-1.1030122363230597
0.7333333333333333,-1.0891707673668747,-1.1045603054406705,-1.1045603054406703
0.7404040404040404,-1.0904141883233873,-1.1060050937317973,-1.1060050937317971
0.7474747474747474,-1.0915557781609935,-1.1073505116476898,-1.1073505116476903
0.7545454545454545,-1.0925992699377018,-1.108600316154309,-1.1086003161543088
0.7616161616161616,-1.0935482501914597,-1.1097581178560119,-1.1097581178560123
0.7686868686868686,-1.0944061656769974,-1.110827387732556,-1.110827387732556
0.7757575757575758,-1.0951763297410064,-1.1118114635134582,-1.1118114635134584
0.7828282828282829,-1.0958619283580104,-1.112713555712133,-1.1127135557121328
0.7898989898989899,-1.0964660258475818,-1.113536753340477,-1.1135367533404772
0.7969696969696969,-1.0969915702921553,-1.1142840293231708,-1.1142840293231702
0.804040404040404,-1.0974413986733742,-1.1149582456296956,-1.1149582456296963
0.8111111111111111,-1.0978182417435822,-1.115562158140722,-1.115562158140723
0.8181818181818181,-1.0981247286480358,-1.1160984212644587,-1.116098421264459
0.8252525252525252,-1.0983633913122612,-1.1165695923174597,-1.1165695923174601
0.8323232323232324,-1.0985366686081064,-1.1169781356834907,-1.1169781356834905
0.8393939393939394,-1.098646910311129,-1.1173264267631056,-1.1173264267631065
0.8464646464646464,-1.0986963808610741,-1.1176167557257841,-1.1176167557257837
0.8535353535353536,-1.0986872629365787,-1.1178513310757527,-1.117851331075753
0.8606060606060606,-1.098621660854395,-1.1180322830418925,-1.1180322830418932
0.8676767676767676,-1.098501603802933,-1.1181616668015157,-1.1181616668015157
0.8747474747474747,-1.098329048919104,-1.118241465547065,-1.1182414655470658
0.8818181818181818,-1.0981058842172318,-1.118273593404535,-1.1182735934045356
0.8888888888888888,-1.0978339313779029,-1.1182598982115275,-1.1182598982115273
0.895959595959596,-1.097514948404466,-1.118202164162653,-1.1182021641626532
0.9030303030303031,-1.0971506321542432,-1.1181021143294259,-1.1181021143294263
0.9101010101010101,-1.0967426207511992,-1.1179614130613702,-1.11796141306137
0.9171717171717171,-1.0962924958864075,-1.117781668274728,-1.1177816682747284
0.9242424242424242,-1.0958017850122785,-1.1175644336347723,-1.1175644336347725
0.9313131313131313,-1.0952719634361816,-1.1173112106373255,-1.1173112106373257
0.9383838383838383,-1.0947044563187598,-1.1170234505948562,-1.1170234505948569
0.9454545454545454,-1.0941006405820541,-1.1167025565322457,-1.1167025565322457
