R,HF,FCI,CISD
0.5,-1.0505804098159899,-1.0627926087011674,-1.0627926087011659
0.5070707070707071,-1.0566492612194687,-1.0690533383194245,-1.0690533383194238
0.5141414141414141,-1.062351780498472,-1.0749504596855484,-1.0749504596855477
0.5212121212121212,-1.0677052193758902,-1.0805012661742064,-1.0805012661742057
0.5282828282828282,-1.072725881293075,-1.085722104279813,-1.085722104279812
0.5353535353535354,-1.0774291819925348,-1.090628434098229,-1.0906284340982284
0.5424242424242425,-1.0818297057349138,-1.0952348854403617,-1.0952348854403606
0.5494949494949495,-1.0859412575293126,-1.0995553099577098,-1.0995553099577096
0.5565656565656566,-1.0897769117129945,-1.1036028296169236,-1.1036028296169231
0.5636363636363636,-1.0933490571788833,-1.107389881822694,-1.1073898818226928
0.5707070707070707,-1.0966694395166834,-1.1109282614557214,-1.1109282614557205
0.5777777777777777,-1.0997492003053488,-1.1142291600643048,-1.114229160064303
0.5848484848484848,-1.1025989137702978,-1.1173032024236982,-1.1173032024236975
0.591919191919192,-1.1052286209977724,-1.120160480656329,-1.1201604806563294
0.598989898989899,-1.1076478618802517,-1.1228105860873465,-1.1228105860873465
0.6060606060606061,-1.109865704951658,-1.1252626389947746,-1.1252626389947742
0.6131313131313131,-1.1118907752568448,-1.1275253163991663,-1.1275253163991659
0.6202020202020202,-1.1137312803882926,-1.1296068780260216,-1.1296068780260207
0.6272727272727272,-1.1153950348125594,-1.1315151905637606,-1.13151519056376
0.6343434343434343,-1.1168894825998,-1.133257750330744,-1.1332577503307437
0.6414141414141414,-1.1182217186618169,-1.1348417044568906,-1.1348417044568897
0.6484848484848484,-1.1193985085967926,-1.1362738706780506,-1.1362738706780493
0.6555555555555556,-1.1204263072325413,-1.1375607558349512,-1.137560755834951
0.6626262626262627,-1.1213112759542978,-1.1387085731626,-1.1387085731625992
0.6696969696969697,-1.1220592988977725,-1.1397232584507042,-1.1397232584507038
0.6767676767676768,-1.1226759980836598,-1.140610485151131,-1.1406104851511307
0.6838383838383838,-1.1231667475644562,-1.1413756785029374,-1.1413756785029368
0.6909090909090909,-1.123536686651298,-1.1420240287424503,-1.1420240287424501
0.6979797979797979,-1.1237907322836624,-1.1425605034608903,-1.14256050346089
0.705050505050505,-1.1239335906016352,-1.1429898591689036,-1.142989859168903
0.7121212121212122,-1.1239697677764287,-1.1433166521233258,-1.1433166521233251
0.7191919191919192,-1.1239035801517372,-1.1435452484684019,-1.1435452484684006
0.7262626262626263,-1.1237391637450513,-1.143679833740174,-1.1436798337401728
0.7333333333333333,-1.1234804831550018,-1.143724421779757,-1.1437244217797564
0.7404040404040404,-1.1231313399178184,-1.1436828630981821,-1.1436828630981815
0.7474747474747474,-1.1226953803530626,-1.1435588527325913,-1.1435588527325915
0.7545454545454545,-1.1221761029360597,-1.1433559376308597,-1.1433559376308589
0.7616161616161616,-1.1215768652318499,-1.143077523599071,-1.1430775235990702
0.7686868686868686,-1.1209008904229314,-1.1427268818438183,-1.1427268818438179
0.7757575757575758,-1.1201512734607175,-1.1423071551388921,-1.142307155138891
0.7828282828282829,-1.1193309868683459,-1.1418213636436914,-1.1418213636436911
0.7898989898989899,-1.1184428862203433,-1.1412724103985918,-1.1412724103985905
0.7969696969696969,-1.117489715322716,-1.1406630865205274,-1.1406630865205265
0.804040404040404,-1.1164741111149157,-1.1399960761200394,-1.1399960761200385
0.8111111111111111,-1.1153986083136789,-1.1392739609595086,-1.1392739609595086
0.8181818181818181,-1.1142656438167888,-1.138499224870455,-1.138499224870456
0.8252525252525252,-1.1130775608834687,-1.1376742579464003,-1.1376742579463994
0.8323232323232324,-1.1118366131065924,-1.1368013605263156,-1.1368013605263152
