R,HF,FCI,CISD,DM_msto-09g
1.0,-7.8440309233802,-7.879301219849636,-7.8785660353417075,4.214650436049996
1.02020202020202,-7.854516711390168,-7.889686771998752,-7.888956813078215,4.265965915044127
1.0404040404040404,-7.86415524906375,-7.899263107690424,-7.8985362833154396,4.314340804691412
1.0606060606060606,-7.873006675760167,-7.908087134933578,-7.907361510076856,4.359930006032579
1.0808080808080809,-7.881127221452382,-7.916212168132575,-7.915485952522016,4.402876654506867
1.101010101010101,-7.888569364962154,-7.92368806211518,-7.922959598281216,4.443314386693141
1.121212121212121,-7.895382007381958,-7.930561359238984,-7.929829110536477,4.481369202347925
1.1414141414141414,-7.901610654775014,-7.936875445781959,-7.936137984798737,4.517160963462185
1.1616161616161615,-7.907297605414565,-7.942670714134056,-7.941926711721767,4.550804575365454
1.1818181818181819,-7.912482137823772,-7.947984727730266,-7.9472329443882215,4.582408029571482
1.202020202020202,-7.917200696719215,-7.952852386129258,-7.952091657754256,4.612084414962797
1.2222222222222223,-7.921487074658396,-7.957306088101102,-7.956535322070413,4.639935607193417
1.2424242424242424,-7.9253725877701875,-7.961375891017852,-7.960594056687317,4.666063652216171
1.2626262626262625,-7.928886244415387,-7.965089665229139,-7.964295786691416,4.690568241482789
1.2828282828282829,-7.9320549060039,-7.968473242442544,-7.967666391922036,4.713546815111541
1.303030303030303,-7.934903439499647,-7.971550557419717,-7.970729849248755,4.73509458890124
1.3232323232323233,-7.9374548613832205,-7.974343782541628,-7.973508367663934,4.755304524971752
1.3434343434343434,-7.939730473029057,-7.976873454996664,-7.976022515954354,4.774267262779114
1.3636363636363638,-7.941749987596524,-7.979158596506836,-7.978291342856223,4.79207102452878
1.3838383838383839,-7.943531648641066,-7.981216825635773,-7.980332489763375,4.808801506565145
1.404040404040404,-7.945092340728109,-7.983064462820606,-7.982162296119161,4.824541766108742
1.4242424242424243,-7.9464476923857195,-7.984716628344472,-7.983795897719345,4.839372110755043
1.4444444444444444,-7.947612171766976,-7.986187333520687,-7.985247318199755,4.853369996400714
1.4646464646464648,-7.948599175412125,-7.9874895653966,-7.986529554019627,4.86660993774696
1.4848484848484849,-7.949421110508883,-7.988635365308479,-7.987654653274824,4.87916343422834
1.5050505050505052,-7.950089471048862,-7.989635901631718,-7.988633788687345,4.89109891314509
1.5252525252525253,-7.950614908271609,-7.990501537075094,-7.9894773251216975,4.902481690895463
1.5454545454545454,-7.9510072957748505,-7.991241890863895,-7.9901948819746025,4.913373952473023
1.5656565656565657,-7.951275789656261,-7.991865896150813,-7.990795390778149,4.923834748853267
1.5858585858585859,-7.9514288840349305,-7.992381852981996,-7.991287148345015,4.933920011428829
1.606060606060606,-7.951474462281502,-7.992797477131028,-7.9916778657694785,4.943682582319772
1.6262626262626263,-7.951419844269165,-7.993119945100029,-7.991974713584406,4.953172259148985
1.6464646464646466,-7.951271829937344,-7.993355935569442,-7.99218436335656,4.962435852707307
1.6666666666666667,-7.951036739442289,-7.993511667562025,-7.992313025986636,4.971517255867705
1.6868686868686869,-7.950720450151039,-7.99359293557036,-7.992366486963985,4.980457522081827
1.7070707070707072,-7.950328430716998,-7.993605141879605,-7.992350138808607,4.989294951831611
1.7272727272727273,-7.949865772459971,-7.993553326302665,-7.992269010918163,4.9980651854815346
1.7474747474747474,-7.949337218257315,-7.99344219352892,-7.992127797021926,5.006801301078311
1.7676767676767677,-7.948747189138121,-7.993276138273517,-7.991930880429063,5.015533915767331
1.787878787878788,-7.948099808758947,-7.993059268400483,-7.99168235724543,5.024291289617794
1.8080808080808082,-7.947398925926127,-7.992795426180171,-7.991386057719615,5.033099430787065
1.8282828282828283,-7.946648135317856,-7.992488207829391,-7.991045565867234,5.041982201086523
1.8484848484848486,-7.945850796548226,-7.9921409814716915,-7.990664237511492,5.050961421133702
1.8686868686868687,-7.945010051704123,-7.991756903644485,-7.9902452168668985,5.060056974405835
1.8888888888888888,-7.944128841476939,-7.991338934470345,-7.989791451784042,5.069286909609813
1.9090909090909092,-7.943209920001295,-7.990889851600513,-7.989305707763771,5.078667540897735
1.9292929292929295,-7.942255868504699,-7.990412263030569,-7.98879058084094,5.088213545535146
1.9494949494949496,-7.941269107864376,-7.989908618880455,-7.9882485094302575,5.097938058727556
1.9696969696969697,-7.940251910159876,-7.989381222223782,-7.987681785219388,5.107852765366252
1.98989898989899,-7.939206409303152,-7.988832239044584,-7.987092563187632,5.117967988527267
2.0101010101010104,-7.938134610822,-7.988263707394096,-7.986482870822866,5.12829277461383
2.0303030303030303,-7.93703840086629,-7.987677545813717,-7.98585461660314,5.138834975080375
2.0505050505050506,-7.935919554500979,-7.987075561085387,-7.98520959780411,5.1496013247117745
2.070707070707071,-7.934779743345356,-7.986459455365937,-7.984549507688997,5.160597516496082
2.090909090909091,-7.9336205426122755,-7.985830832756739,-7.983875942132335,5.171828273162747
2.111111111111111,-7.932443437598123,-7.985191205356922,-7.983190405725866,5.183297415529184
2.1313131313131315,-7.931249829668328,-7.984541998843044,-7.982494317409184,5.195007927874625
2.1515151515151514,-7.930041041781491,-7.983884557616033,-7.981789015666074,5.206962020692237
2.1717171717171717,-7.928818323590174,-7.983220149551912,-7.981075763322601,5.219161191317854
2.191919191919192,-7.927582856153731,-7.982549970389962,-7.980355751980452,5.231606283139217
2.212121212121212,-7.926335756295935,-7.9818751477895775,-7.979630106116464,5.244297544191087
2.2323232323232327,-7.925078080636613,-7.981196745083903,-7.978899886875983,5.257234685646452
2.2525252525252526,-7.923810829324741,-7.98051576475637,-7.978166095586536,5.270416939286027
2.272727272727273,-7.922534949497543,-7.979833151663823,-7.9774296770166275,5.283843109419098
2.2929292929292933,-7.921251338488462,-7.97914979602813,-7.976691522404853,5.2975116088600664
2.313131313131313,-7.919960846804401,-7.97846653621595,-7.975952471104664,5.3114241837253315
2.3333333333333335,-7.9186642808913925,-7.977784161325306,-7.975213318307436,5.3255698279561745
2.353535353535354,-7.917362405705866,-7.977103413595168,-7.974474809511947,5.339950026550571
2.3737373737373737,-7.916055947107055,-7.976424990653729,-7.9737376481915945,5.354561690625896
2.393939393939394,-7.914745594084991,-7.975749547618934,-7.973002496566123,5.3694014759282185
2.4141414141414144,-7.913432000837458,-7.975077699064611,-7.972269977586063,5.384465811196224
2.4343434343434343,-7.912115788707226,-7.974410020863134,-7.971540676790155,5.399750924653684
