R,HF,FCI,CISD
0.5,-1.0525569255998015,-1.064749986169694,-1.0647499861696932
0.5070707070707071,-1.0586143100542216,-1.0709999599823548,-1.0709999599823536
0.5141414141414141,-1.0643056271670448,-1.0768867602006769,-1.0768867602006758
0.5212121212121212,-1.0696480445904275,-1.0824275888278148,-1.0824275888278139
0.5282828282828282,-1.07465779553726,-1.087638713431866,-1.087638713431865
0.5353535353535354,-1.0793502393453984,-1.0925355277902962,-1.092535527790295
0.5424242424242425,-1.0837399173702906,-1.0971326078584343,-1.097132607858433
0.5494949494949495,-1.0878406046353768,-1.101443763490637,-1.1014437634906362
0.5565656565656566,-1.0916653576240174,-1.105482086297331,-1.1054820862973305
0.5636363636363636,-1.0952265585567589,-1.1092599939813472,-1.1092599939813463
0.5707070707070707,-1.098535956461725,-1.1127892714611316,-1.1127892714611314
0.5777777777777777,-1.101604705314124,-1.1160811090567537,-1.1160811090567533
0.5848484848484848,-1.1044433994925964,-1.119146137986464,-1.1191461379864633
0.591919191919192,-1.107062106775029,-1.1219944633965901,-1.1219944633965908
0.598989898989899,-1.1094703990742614,-1.1246356951254226,-1.1246356951254228
0.6060606060606061,-1.1116773810943341,-1.1270789763820126,-1.1270789763820122
0.6131313131313131,-1.1136917170706089,-1.129333010503573,-1.1293330105035722
0.6202020202020202,-1.1155216557415573,-1.1314060859396329,-1.131406085939632
0.6272727272727272,-1.117175053686307,-1.1333060995974251,-1.1333060995974247
0.6343434343434343,-1.1186593971498964,-1.1350405786708648,-1.1350405786708642
0.6414141414141414,-1.1199818224674527,-1.1366167010647257,-1.136616701064725
0.6484848484848484,-1.12114913518882,-1.1380413145159376,-1.1380413145159367
0.6555555555555556,-1.1221678279966638,-1.1393209545054077,-1.1393209545054075
0.6626262626262627,-1.1230440975032587,-1.140461861045945,-1.1404618610459443
0.6696969696969697,-1.1237838600046588,-1.141469994425302,-1.1414699944253017
0.6767676767676768,-1.124392766264338,-1.1423510499767746,-1.142351049976774
0.6838383838383838,-1.124876215393171,-1.143110471944477,-1.1431104719444762
0.6909090909090909,-1.1252393678873067,-1.1437534665051425,-1.143753466505142
0.6979797979797979,-1.1254871578812853,-1.1442850140040342,-1.1442850140040337
0.705050505050505,-1.1256243046690662,-1.1447098804578135,-1.1447098804578126
0.7121212121212122,-1.1256553235422884,-1.1450326283739083,-1.1450326283739083
0.7191919191919192,-1.1255845359913228,-1.1452576269320853,-1.145257626932085
0.7262626262626263,-1.125416079311537,-1.1453890615707687,-1.1453890615707676
0.7333333333333333,-1.1251539156542378,-1.1454309430177085,-1.1454309430177079
0.7404040404040404,-1.1248018405589348,-1.1453871158017221,-1.1453871158017213
0.7474747474747474,-1.1243634910011258,-1.1452612662797708,-1.1452612662797694
