R,HF,FCI,CISD,DM_msto-05g
1.0,-7.846159655223873,-7.881147490559056,-7.880420248926497,4.196243615928049
1.02020202020202,-7.856679496968734,-7.8915553616438014,-7.890833659506834,4.247551413014333
1.0404040404040404,-7.866350839708946,-7.901153547715356,-7.900435357455157,4.295874786486228
1.0606060606060606,-7.875233335014239,-7.909998507670868,-7.909281944482936,4.341369539480521
1.0808080808080809,-7.883382864275329,-7.918143217998032,-7.917426531430851,4.384180013340919
1.101010101010101,-7.890851683974687,-7.925637299347168,-7.924918863728723,4.424441449042441
1.121212121212121,-7.8976885836159845,-7.932527152924065,-7.93180545737672,4.462281921778942
1.1414141414141414,-7.903939051377178,-7.938856104025006,-7.93812974251796,4.497823881876051
1.1616161616161615,-7.9096454436729795,-7.9446645502464355,-7.94393221195993,4.531185343220737
1.1818181818181819,-7.914847155720294,-7.949990112194935,-7.949250573861848,4.562477977238172
1.202020202020202,-7.919580790913681,-7.954867784833098,-7.954119897614473,4.591818767158332
1.2222222222222223,-7.923880327364987,-7.959330087892585,-7.958572773787966,4.619314048049894
1.2424242424242424,-7.927777280380708,-7.96340721405133,-7.962639456945251,4.645070514467224
1.2626262626262625,-7.9313008599592285,-7.967127173802942,-7.966348012534842,4.669192655545853
1.2828282828282829,-7.934478122627599,-7.970515936146606,-7.969724458103898,4.69178274939226
1.303030303030303,-7.937334117116678,-7.973597564399415,-7.972792899601093,4.712940786192617
1.3232323232323233,-7.939892023515973,-7.976394346585489,-7.975575662229588,4.7327643449335985
1.3434343434343434,-7.942173285663948,-7.978926919990409,-7.9780934154234755,4.751348444083884
1.3636363636363638,-7.944197736626228,-7.98121438958892,-7.980365291679386,4.768785382380523
1.3838383838383839,-7.945983717197894,-7.983274440161301,-7.9824089990440195,4.785164582072913
1.404040404040404,-7.94754818743917,-7.985123442008537,-7.984240927176602,4.800572443656512
1.4242424242424243,-7.948906831317979,-7.9867765502600445,-7.985876246980638,4.815092218300762
1.4444444444444444,-7.950074154589978,-7.98824779784086,-7.987329003873648,4.828803901851301
1.4646464646464648,-7.951063576094687,-7.989550182226689,-7.988612204824638,4.841784152422669
1.4848484848484849,-7.951887512687533,-7.990695746166711,-7.989737899340589,4.854106232169197
1.5050505050505052,-7.952557458060253,-7.991695652594947,-7.990717254623856,4.865839972771406
1.5252525252525253,-7.953084055729208,-7.992560253983996,-7.991560625155361,4.877051763460679
1.5454545454545454,-7.953477166487437,-7.993299156415988,-7.992277616979403,4.887804559888071
1.5656565656565657,-7.953745930630596,-7.993921278663004,-7.992877146983174,4.898157911904351
1.5858585858585859,-7.953898825271837,-7.994434906576384,-7.993367497471423,4.9081680081457
1.606060606060606,-7.953943717062027,-7.994847743087585,-7.993756366339627,4.917887735302072
1.6262626262626263,-7.953887910628485,-7.9951669541208,-7.994050913146912,4.927366749983703
1.6464646464646466,-7.9537381930378,-7.9953992107111755,-7.994257801383212,4.936651561191751
1.6666666666666667,-7.953500874579225,-7.995550727613514,-7.99438323721664,4.945785621535707
1.6868686868686869,-7.953181826151715,-7.995627298673989,-7.994433004994103,4.954809425485958
1.7070707070707072,-7.952786513525006,-7.995634329224488,-7.994412499755918,4.96376061311065
1.7272727272727273,-7.952320028728897,-7.995576865743995,-7.994326757009301,4.972674077906747
1.7474747474747474,-7.951787118810343,-7.995459623016662,-7.994180479991401,4.981582077495797
1.7676767676767677,-7.951192212181013,-7.99528700900011,-7.99397806463596,4.99051434609882
1.787878787878788,-7.950539442762766,-7.995063147602474,-7.993723622442816,4.999498207847233
1.8080808080808082,-7.94983267212255,-7.994791899551146,-7.99342100143394,5.008558690110099
1.8282828282828283,-7.949075509772959,-7.994476881521507,-7.993073805364806,5.017718636135417
1.8484848484848486,-7.94827133180059,-7.994121483680185,-7.992685411346188,5.0269988164065325
1.8686868686868687,-7.947423297970441,-7.993728885783805,-7.992258986017979,5.036418038198596
1.8888888888888888,-7.946534367441183,-7.99330207196167,-7.991797500403716,5.04599325292212
1.9090909090909092,-7.945607313215105,-7.9928438442996095,-7.991303743563775,5.055739660891215
1.9292929292929295,-7.944644735434041,-7.992356835330865,-7.990780335153177,5.065670813233834
1.9494949494949496,-7.943649073623278,-7.991843519530479,-7.990229736981029,5.075798710710625
1.9696969696969697,-7.942622617975562,-7.991306223900551,-7.989654263659136,5.086133899273046
1.98989898989899,-7.941567519758321,-7.99074713772502,-7.9890560924187035,5.0966855622131195
2.0101010101010104,-7.940485800919828,-7.990168321565608,-7.988437272167034,5.107461608826075
2.0303030303030303,-7.939379362962554,-7.989571715563653,-7.987799731848956,5.118468759523499
2.0505050505050506,-7.938249995145478,-7.9889591471061845,-7.987145288171628,5.12971262737917
2.070707070707071,-7.93709938207137,-7.988332337909476,-7.986475652745888,5.14119779612978
2.090909090909091,-7.935929110709389,-7.987692910567829,-7.98579243869196,5.1529278946959804
2.111111111111111,-7.934740676899417,-7.987042394611678,-7.985097166753606,5.164905668351353
2.1313131313131315,-7.933535491379331,-7.986382232114291,-7.9843912709599305,5.177133046778114
2.1515151515151514,-7.9323148853731364,-7.98571378288341,-7.9836761038708675,5.189611209394339
2.1717171717171717,-7.931080115774386,-7.9850383292705525,-7.9829529414390725,5.202340648630802
2.191919191919192,-7.929832369956201,-7.984357080628441,-7.982222987517868,5.215321232232032
2.212121212121212,-7.928572770236388,-7.98367117744369,-7.981487378042117,5.2285522661808335
2.2323232323232327,-7.927302378023917,-7.982981695170441,-7.980747184906749,5.242032560031581
2.2525252525252526,-7.926022197670487,-7.982289647787979,-7.980003419565711,5.255760494899211
2.272727272727273,-7.924733180049121,-7.981595991103734,-7.979257036374467,5.2697340877945065
2.2929292929292933,-7.9234362258802005,-7.980901625821742,-7.97850893570246,5.283951030957523
2.313131313131313,-7.922132188823054,-7.980207400394485,-7.977759966844921,5.298408669325939
2.3333333333333335,-7.920821878350517,-7.979514113675315,-7.9770109304266095,5.313104962530829
2.353535353535354,-7.919506062422126,-7.978822517387087,-7.976262583058237,5.328031595996308
2.3737373737373737,-7.918185469970564,-7.978133318421656,-7.975515635409073,5.343187773229092
2.393939393939394,-7.9168607932146955,-7.977447180983635,-7.974770757678017,5.358569557002825
2.4141414141414144,-7.915532689812061,-7.976764728591331,-7.974028580719368,5.374172826164556
2.4343434343434343,-7.91420178486203,-7.976086545946281,-7.973289697934174,5.389993302390371
2.4545454545454546,-7.9128686727706885,-7.975413180682532,-7.972554667037278,5.40602657507188
2.474747474747475,-7.91153391898734,-7.974745145005723,-7.971824011709877,5.422268124450816
2.494949494949495,-7.91019806162184,-7.974082917231386,-7.971098223146764,5.438713343228042
2.5151515151515156,-7.908861612951641,-7.973426943231393,-7.97037776150701,5.455357556783034
2.5353535353535355,-7.907525060826305,-7.972777637796468,-7.96966305727581,5.472196042304004
2.5555555555555554,-7.906188869977103,-7.972135385922496,-7.968954512545025,5.489224046842479
2.575757575757576,-7.904853483238617,-7.971500544027477,-7.96825250221941,5.506436804087231
2.595959595959596,-7.903519322688728,-7.970873441105637,-7.9675573751552164,5.523829548740071
2.6161616161616164,-7.902186790713024,-7.970254379824542,-7.9668694552376405,5.541397527122375
2.6363636363636367,-7.900856270999118,-7.969643637570742,-7.966189042402621,5.55913600356553
2.6565656565656566,-7.899528129466141,-7.969041467448827,-7.9655164136073875,5.577040265145133
2.676767676767677,-7.898202715133954,-7.968448099238512,-7.964851823752698,5.595105628989505
2.6969696969696972,-7.896880360936831,-7.9678637403138355,-7.964195506560743,5.613327453838697
2.717171717171717,-7.895561384485331,-7.967288576528087,-7.963547675413139,5.63170115315793
2.7373737373737375,-7.894246088780487,-7.966722773068111,-7.96290852415407,5.650222205988536
2.757575757575758,-7.892934762883522,-7.9661664752805255,-7.962278227862017,5.66888616440501
2.7777777777777777,-7.891627682544589,-7.965619809473023,-7.9616569435929305,5.687688658253207
2.7979797979797985,-7.890325110793436,-7.965082883692748,-7.9610448110970005,5.706625398518041
2.8181818181818183,-7.889027298494586,-7.96455578848386,-7.960441953510942,5.725692180122168
2.8383838383838382,-7.887734484869894,-7.964038597626232,-7.959848478028082,5.744884884446025
2.858585858585859,-7.886446897990615,-7.963531368856588,-7.959264476547943,5.764199481602264
2.878787878787879,-7.88516475524123,-7.963034144573558,-7.958690026306996,5.783632032451815
2.8989898989898992,-7.883888263757058,-7.9625469525276,-7.9581251904921535,5.803178690296219
2.9191919191919196,-7.882617620837547,-7.962069806496726,-7.957570018838265,5.82283570223023
2.9393939393939394,-7.881353014336752,-7.96160270694869,-7.957024548210543,5.84259941014361
2.95959595959596,-7.88009462303291,-7.961145641690214,-7.956488803173194,5.862466251379166
2.97979797979798,-7.878842616978301,-7.96069858650358,-7.955962796544751,5.88243275906663
3.0,-7.877597157830824,-7.96026150577088,-7.955446529940879,5.902495562155192
