R,HF,FCI,CISD,DM_msto-07g
1.0,-7.850449121398545,-7.886068940376098,-7.885312419314559,4.1986083549216
1.02020202020202,-7.860960513493508,-7.89647346587131,-7.895722732034772,4.249752055961588
1.0404040404040404,-7.870622722080738,-7.906067934908731,-7.905320847611236,4.297909612437134
1.0606060606060606,-7.879495953431538,-7.914909199970414,-7.914163778708745,4.343241068412839
1.0808080808080809,-7.8876365483632425,-7.923050566199552,-7.922304979842252,4.385894771607701
1.101010101010101,-7.895097124719675,-7.930541912418771,-7.929794467398534,4.426009625341317
1.121212121212121,-7.9019267381637945,-7.937429827510163,-7.936678955773048,4.463716921740125
1.1414141414141414,-7.908171054963016,-7.943757758151675,-7.943002005342224,4.499141798354399
1.1616161616161615,-7.913872531604382,-7.949566164152132,-7.948804178321896,4.532404365720115
1.1818181818181819,-7.919070597109241,-7.954892678045117,-7.954123200634802,4.563617722731528
1.202020202020202,-7.923801834815164,-7.959772266093948,-7.958994117323991,4.592899783441028
1.2222222222222223,-7.928100161152889,-7.9642373883624895,-7.963449462851632,4.620357066219884
1.2424242424242424,-7.931996999577203,-7.96831815597575,-7.967519412842282,4.646095922346782
1.2626262626262625,-7.93552144832251,-7.9720424841174085,-7.971231939347617,4.670219984151625
1.2828282828282829,-7.938700441063295,-7.975436239672613,-7.974612959154102,4.692830229761832
1.303030303030303,-7.9415588998846,-7.978523382731631,-7.97768647590109,4.714024983684322
1.3232323232323233,-7.944119880220113,-7.981326101422476,-7.98047471547639,4.733899873469324
1.3434343434343434,-7.9464047076067725,-7.983864939742395,-7.982998254367731,4.752547758828585
1.3636363636363638,-7.9484331062558935,-7.986158918225212,-7.985276140794931,4.770058646260234
1.3838383838383839,-7.950223319550554,-7.9882256474099265,-7.987326008612869,4.786519599278508
1.404040404040404,-7.951792222662582,-7.990081434178479,-7.989164184041128,4.802014651850732
1.4242424242424243,-7.953155427543303,-7.991741381109595,-7.990805785377287,4.816624730535859
1.4444444444444444,-7.95432738058691,-7.993219479056738,-7.992264815904249,4.830427589080288
1.4646464646464648,-7.955321453294824,-7.994528693202656,-7.993554250247041,4.843497757816917
