R,HF,FCI,CISD
0.5,-0.9529577326665375,-0.962927862365192,-0.962927862365191
0.5070707070707071,-0.9612743197157234,-0.9713772794325226,-0.9713772794325224
0.5141414141414141,-0.9692012068865306,-0.9794387571224477,-0.9794387571224468
0.5212121212121212,-0.9767557373206928,-0.9871296562795042,-0.9871296562795036
0.5282828282828282,-0.9839543274684892,-0.9944664110008505,-0.9944664110008504
0.5353535353535354,-0.9908125270966276,-1.001464588699437,-1.0014645886994367
0.5424242424242425,-0.9973450746951908,-1.0081389455617142,-1.0081389455617136
0.5494949494949495,-1.0035659486967052,-1.0145034778127044,-1.0145034778127044
0.5565656565656566,-1.0094884148775916,-1.0205714691585484,-1.020571469158548
0.5636363636363636,-1.0151250702746069,-1.0263555347391322,-1.0263555347391318
0.5707070707070707,-1.0204878839151466,-1.0318676618897364,-1.0318676618897362
0.5777777777777777,-1.0255882346304903,-1.0371192479809461,-1.0371192479809457
0.5848484848484848,-1.0304369461946308,-1.042121135579653,-1.0421211355796522
0.591919191919192,-1.0350443200077237,-1.046883645150465,-1.046883645150465
0.598989898989899,-1.0394201655222193,-1.0514166054958558,-1.0514166054958551
0.6060606060606061,-1.0435738285911227,-1.055729382114805,-1.0557293821148048
0.6131313131313131,-1.0475142179011008,-1.059830903642986,-1.0598309036429854
0.6202020202020202,-1.0512498296384631,-1.0637296865228283,-1.0637296865228294
0.6272727272727272,-1.0547887705225767,-1.0674338580383629,-1.0674338580383624
0.6343434343434343,-1.058138779329609,-1.0709511778380176,-1.070951177838017
0.6414141414141414,-1.061307247018712,-1.074289058057825,-1.0742890580578244
0.6484848484848484,-1.0643012355632964,-1.0774545821479355,-1.077454582147935
0.6555555555555556,-1.0671274955814658,-1.0804545224967912,-1.0804545224967907
0.6626262626262627,-1.0697924828519045,-1.0832953569394934,-1.0832953569394932
0.6696969696969697,-1.0723023737945259,-1.0859832842299064,-1.085983284229906
0.6767676767676768,-1.0746630799890038,-1.0885242385498166,-1.0885242385498164
0.6838383838383838,-1.0768802617984001,-1.090923903122551,-1.0909239031225506
0.6909090909090909,-1.0789593411600464,-1.0931877229933695,-1.0931877229933695
0.6979797979797979,-1.0809055136010326,-1.0953209170341458,-1.0953209170341462
0.705050505050505,-1.0827237595313846,-1.0973284892255255,-1.0973284892255264
0.7121212121212122,-1.0844188548640852,-1.0992152392658507,-1.0992152392658512
0.7191919191919192,-1.0859953810072462,-1.1009857725522099,-1.10098577255221
0.7262626262626263,-1.0874577342709066,-1.1026445095762234,-1.1026445095762236
0.7333333333333333,-1.0888101347273826,-1.1041956947735012,-1.1041956947735017
0.7404040404040404,-1.090056634561565,-1.1056434048632464,-1.1056434048632464
0.7474747474747474,-1.0912011259449104,-1.1069915567117872,-1.1069915567117872
0.7545454545454545,-1.0922473484644923,-1.1082439147514234,-1.108243914751423
0.7616161616161616,-1.093198896136225,-1.109404097983722,-1.1094040979837225
0.7686868686868686,-1.0940592240294011,-1.110475586594424,-1.1104755865944236
0.7757575757575758,-1.0948316545277192,-1.1114617282051116,-1.1114617282051118
0.7828282828282829,-1.09551938325027,-1.1123657437851473,-1.1123657437851475
0.7898989898989899,-1.0961254846542912,-1.11319073324563,-1.1131907332456306
0.7969696969696969,-1.096652917340002,-1.1139396807357091,-1.113939680735709
0.804040404040404,-1.09710452907641,-1.1146154596601054,-1.114615459660105
0.8111111111111111,-1.0974830615656823,-1.1152208374354142,-1.1152208374354151
0.8181818181818181,-1.097791154962438,-1.115758480001534,-1.1157584800015348
0.8252525252525252,-1.098031352163217,-1.1162309561034194,-1.1162309561034194
0.8323232323232324,-1.0982061028802934,-1.1166407413573265,-1.1166407413573272
0.8393939393939394,-1.0983177675130422,-1.1169902221147212,-1.1169902221147214
0.8464646464646464,-1.0983686208291217,-1.1172816991360628,-1.1172816991360626
0.8535353535353536,-1.0983608554669313,-1.117517391085917,-1.117517391085917
0.8606060606060606,-1.0982965852699862,-1.117699437859998,-1.1176994378599974
0.8676767676767676,-1.0981778484632037,-1.1178299037540949,-1.1178299037540955
0.8747474747474747,-1.09800661068004,-1.11791078048381,-1.1179107804838104
0.8818181818181818,-1.0977847678494348,-1.117943990064014,-1.117943990064014
0.8888888888888888,-1.0975141489503177,-1.1179313875557635,-1.1179313875557637
0.895959595959596,-1.097196518641191,-1.117874763688162,-1.1178747636881625
0.9030303030303031,-1.096833579771718,-1.117775847362072,-1.1177758473620723
0.9101010101010101,-1.0964269757827831,-1.1176363080421075,-1.1176363080421077
0.9171717171717171,-1.0959782930010515,-1.1174577580429363,-1.1174577580429363
0.9242424242424242,-1.0954890628335985,-1.1172417547154265,-1.1172417547154265
0.9313131313131313,-1.0949607638678929,-1.1169898025379081,-1.1169898025379084
0.9383838383838383,-1.0943948238819994,-1.1167033551174064,-1.1167033551174064
0.9454545454545454,-1.0937926217695901,-1.116383817105413,-1.1163838171054132
0.9525252525252526,-1.0931554893839412,-1.1160325460323706,-1.1160325460323712
0.9595959595959596,-1.0924847133050288,-1.1156508540649699,-1.1156508540649703
0.9666666666666666,-1.0917815365333463,-1.115240009689876,-1.1152400096898762
0.9737373737373738,-1.0910471601139986,-1.114801239327437,-1.1148012393274371
0.9808080808080808,-1.09028274469433,-1.114335728878623,-1.114335728878624
0.9878787878787878,-1.0894894120181677,-1.1138446252082883,-1.1138446252082885
0.9949494949494949,-1.0886682463595787,-1.113329037567628,-1.1133290375676277
1.002020202020202,-1.087820295898839,-1.112790038958566,-1.1127900389585665
1.009090909090909,-1.0869465740432145,-1.1122286674426594,-1.1122286674426596
1.0161616161616163,-1.0860480606949463,-1.1116459273968973,-1.111645927396898
1.0232323232323233,-1.0851257034687292,-1.1110427907187306,-1.1110427907187312
1.0303030303030303,-1.0841804188608604,-1.1104201979824788,-1.110420197982479
1.0373737373737373,-1.0832130933720847,-1.1097790595491726,-1.1097790595491726
1.0444444444444443,-1.0822245845861076,-1.1091202566317966,-1.109120256631797
1.0515151515151515,-1.0812157222056038,-1.108444642317781,-1.1084446423177818
1.0585858585858585,-1.080187309047461,-1.1077530425504893,-1.1077530425504898
1.0656565656565657,-1.0791401219989734,-1.1070462570714166,-1.1070462570714166
1.0727272727272728,-1.0780749129365497,-1.106325060324697,-1.1063250603246972
1.0797979797979798,-1.0769924096084753,-1.1055902023254518,-1.1055902023254527
1.0868686868686868,-1.0758933164831606,-1.104842409493429,-1.1048424094934295
1.0939393939393938,-1.0747783155643178,-1.1040823854533925,-1.1040823854533928
1.101010101010101,-1.0736480671743391,-1.1033108118035426,-1.103310811803543
1.108080808080808,-1.0725032107071861,-1.102528348853293,-1.1025283488532929
1.1151515151515152,-1.071344365352073,-1.1017356363316924,-1.1017356363316921
1.1222222222222222,-1.0701721307890004,-1.1009332940675733,-1.1009332940675731
1.1292929292929292,-1.068987087857393,-1.10012192264269,-1.1001219226426902
1.1363636363636362,-1.0677897991988565,-1.0993021040188578,-1.0993021040188582
1.1434343434343432,-1.0665808098751555,-1.0984744021402308,-1.098474402140231
1.1505050505050505,-1.065360647962372,-1.0976393635116797,-1.0976393635116797
1.1575757575757575,-1.0641298251222369,-1.0967975177542693,-1.0967975177542695
1.1646464646464647,-1.062888837151557,-1.0959493781387941,-1.0959493781387937
1.1717171717171717,-1.0616381645106663,-1.0950954420982728,-1.095095442098273
1.1787878787878787,-1.060378272831728,-1.0942361917202845,-1.0942361917202845
1.1858585858585857,-1.0591096134077502,-1.0933720942199865,-1.0933720942199865
1.1929292929292927,-1.0578326236630857,-1.09250360239462,-1.0925036023946197
1.2,-1.0565477276062043,-1.0916311550602913,-1.0916311550602917
